basDt,srtnCd,isinCd,itmsNm,mrktCtg,clpr,vs,fltRt,mkp,hipr,lopr,trqu,trPrc,lstgStCnt,mrktTotAmt
20260901,323410,KR7323410001,카카오뱅크,KOSPI,21950,100,.46,21650,22050,21550,556497,12126354225,477120437,10472793592150
20260901,323990,KR7323990002,박셀바이오,KOSDAQ,5070,1065,26.59,3925,5190,3910,539287,2424759926,23257345,117914739150
20260901,326030,KR7326030004,SK바이오팜,KOSPI,89000,1700,1.95,86900,90400,86900,156029,13896808800,78313250,6969879250000
20260901,327260,KR7327260006,RF머트리얼즈,KOSDAQ,34950,-1800,-4.9,37100,37150,34600,447750,15838062175,17988839,628709923050
20260901,328130,KR7328130000,루닛,KOSDAQ,9090,0,0,9000,9200,9000,197736,1794927195,74458180,676824856200
20260901,328380,KR7328380001,솔트웨어,KOSDAQ,4225,35,.84,4190,4360,3985,29667,124089165,6852555,28952044875
20260901,329180,KR7329180004,HD현대중공업,KOSPI,453000,3500,.78,449500,456000,439000,141872,63437535000,104961225,47547434925000
20260901,330350,KR7330350000,위더스제약,KOSDAQ,8320,460,5.85,7860,9240,7200,9375642,81416756855,13199680,109821337600
20260901,330590,KR7330590001,롯데리츠,KOSPI,3850,-85,-2.16,3930,3930,3850,67747,262455475,288968884,1112530203400
20260901,330730,KR7330730003,스톤브릿지벤처스,KOSDAQ,4860,15,.31,4790,4860,4775,7043,33893490,18217830,88538653800
20260901,330860,KR7330860008,네패스아크,KOSDAQ,24850,-750,-2.93,25550,25550,24150,151626,3729299225,12184045,302773518250
20260901,331380,KR7331380006,포커스에이아이,KOSDAQ,1950,-47,-2.35,1997,2075,1923,34463,67164369,36560866,71293688700
20260901,331520,KR7331520007,밸로프,KOSDAQ,2465,-60,-2.38,2525,2525,2440,26408,65852025,9801186,24159923490
20260901,331660,KR7331660001,한국미라클피플사,KONEX,4050,-120,-2.88,4170,4185,4050,368,1511580,5500000,22275000000
20260901,331740,KR7331740001,아우토크립트,KOSDAQ,7060,600,9.29,6890,7120,6530,28541,195478360,9750991,68841996460
20260901,331920,KR7331920009,셀레믹스,KOSDAQ,14360,1290,9.87,13080,15000,12870,129951,1841855165,11181555,160567129800
20260901,332190,KR7332190008,오션스바이오,KONEX,2770,360,14.94,2480,2770,2480,409,1014900,1477839,4093614030
20260901,332290,KR7332290006,누보,KOSDAQ,897,0,0,0,0,0,0,0,39696247,35607533559
20260901,332370,KR7332370006,아이디피,KOSDAQ,5400,0,0,5330,5520,5320,5951,32567730,13273726,71678120400
20260901,332570,KR7332570001,PS일렉트로닉스,KOSDAQ,7820,250,3.3,7570,7990,7500,2438989,19068192955,46711563,365284422660
20260901,333050,KR7333050003,이노테나,KOSDAQ,5080,90,1.8,4950,5080,4835,11421,55942970,4924420,25016053600
20260901,333430,KR7333430007,일승,KOSDAQ,3715,-50,-1.33,3755,3775,3660,58485,216856766,30726747,114149865105
20260901,333620,KR7333620003,엔시스,KOSDAQ,5290,50,.95,5180,5290,5110,6197,32121600,10997910,58178943900
20260901,334890,KR7334890001,이지스밸류플러스리츠,KOSPI,4050,25,.62,4025,4050,3940,78315,313408830,69448683,281267166150
20260901,334970,KR7334970001,프레스티지바이오로직스,KOSDAQ,1787,-4,-.22,1791,1797,1731,190046,337185656,77752637,138943962319
20260901,335810,KR7335810008,프리시젼바이오,KOSDAQ,1576,-1,-.06,1577,1628,1543,9991,15823425,21949506,34592421456
20260901,335870,KR7335870002,윙스풋,KOSDAQ,5020,220,4.58,4920,5450,4865,8963,45980215,3350094,16817471880
20260901,336040,KR7336040001,타스컴,KONEX,4150,50,1.22,4100,4200,4100,8,32950,5789929,24028205350
20260901,336060,KR7336060009,웨이버스,KOSDAQ,3090,20,.65,2920,3180,2920,11897,36188315,9631040,29759913600
20260901,336260,KR7336260005,두산퓨얼셀,KOSPI,44350,-800,-1.77,44950,45450,41250,656474,28391548000,65493726,2904646748100
20260901,33626K,KR733626K013,두산퓨얼셀1우,KOSPI,5930,150,2.6,5840,5930,5450,16160,90726230,13364200,79249706000
20260901,33626L,KR733626K021,두산퓨얼셀2우B,KOSPI,7490,0,0,7490,7670,7310,310,2307870,2986300,22367387000
20260901,336370,KR7336370002,솔루스첨단소재,KOSPI,7950,-60,-.75,8150,8210,7870,78457,629011060,70212298,558187769100
20260901,33637K,KR733637K010,솔루스첨단소재1우,KOSPI,1446,5,.35,1458,1458,1436,9965,14383808,16907094,24447657924
20260901,33637L,KR733637K028,솔루스첨단소재2우B,KOSPI,2380,15,.63,2375,2385,2330,357,835525,3777892,8991382960
20260901,336570,KR7336570007,원텍,KOSDAQ,5060,10,.2,5050,5130,5000,238266,1203051575,89280646,451760068760
20260901,336680,KR7336680004,탑런토탈솔루션,KOSDAQ,2700,-10,-.37,2665,2925,2665,74465,206709285,39145558,105693006600
20260901,337840,KR7337840003,유엑스엔,KONEX,6300,-50,-.79,6020,6370,6020,85,531090,4977398,31357607400
20260901,337930,KR7337930002,젝시믹스,KOSDAQ,2725,-70,-2.5,2795,2795,2700,128059,348830792,29676475,80868394375
20260901,338100,KR7338100001,NH프라임리츠,KOSPI,3865,10,.26,3860,3870,3840,26160,100895963,18660000,72120900000
20260901,338220,KR7338220007,뷰노,KOSDAQ,5560,-30,-.54,5630,5740,5430,87230,480697015,14001823,77850135880
20260901,338840,KR7338840002,와이바이오로직스,KOSDAQ,8690,-60,-.69,8800,8800,8550,30419,262695840,15403863,133859569470
20260901,339770,KR7339770000,교촌에프앤비,KOSPI,3845,15,.39,3825,3850,3810,41667,159382830,49965080,192115732600
20260901,339950,KR7339950008,아이비김영,KOSDAQ,2600,30,1.17,2550,2620,2550,35330,91610089,44946655,116861303000
20260901,340360,KR7340360007,다보링크,KOSDAQ,951,38,4.16,913,970,875,360959,331910418,52062772,49511696172
20260901,340440,KR7340440007,세림B&G,KOSDAQ,751,1,.13,750,794,741,150100,113867794,28378364,21312151364
20260901,340450,KR7340450006,지씨지놈,KOSDAQ,5890,-30,-.51,5920,5920,5740,32139,186442310,23650793,139303170770
20260901,340570,KR7340570001,티앤엘,KOSDAQ,30650,-1100,-3.46,31250,31700,30200,94522,2895710925,16070120,492549178000
20260901,340810,KR7340810001,시선AI,KOSDAQ,3805,65,1.74,3740,3830,3660,87184,327768203,13949482,53077779010
20260901,340930,KR7340930007,성원에너텍,KOSDAQ,806,0,0,0,0,0,0,0,68875785,55513882710
20260901,341170,KR7341170009,퓨쳐메디신,KONEX,496,0,0,0,0,0,0,0,10533205,5224469680
20260901,342870,KR7342870003,오아,KOSDAQ,3620,-50,-1.36,3595,3665,3580,1768,6381450,5450197,19729713140
20260901,344820,KR7344820006,KCC글라스,KOSPI,25350,100,.4,24800,25650,24800,6116,154402325,15970512,404852479200
20260901,344860,KR7344860002,이노진,KOSDAQ,1365,49,3.72,1304,1428,1304,95369,129876589,14430000,19696950000
20260901,346010,KR7346010002,타이드,KONEX,1000,0,0,0,0,0,0,0,4860062,4860062000
20260901,347000,KR7347000002,센코,KOSDAQ,1883,6,.32,1870,1891,1855,56747,106563559,37810846,71197823018
20260901,347700,KR7347700007,스피어,KOSDAQ,20100,-900,-4.29,21200,21375,19960,684083,13873554645,51551362,1036182376200
20260901,347740,KR7347740003,피엔케이피부임상연구센타,KOSDAQ,1827,-5,-.27,1822,1830,1790,14289,25896038,30010576,54829322352
20260901,347770,KR7347770000,핌스,KOSDAQ,951,-23,-2.36,973,983,936,24777,23647161,22659702,21549376602
20260901,347850,KR7347850000,디앤디파마텍,KOSDAQ,51800,-1700,-3.18,53500,53500,51000,512867,26678146950,45837609,2374388146200
20260901,347860,KR7347860009,알체라,KOSDAQ,1330,-32,-2.35,1362,1362,1293,107450,142109596,42153647,56064350510
20260901,347890,KR7347890006,엠엑스온,KOSDAQ,4590,0,0,4595,4595,4415,14755,65931500,17013204,78090606360
20260901,348030,KR7348030008,모비릭스,KOSDAQ,3430,-100,-2.83,3580,3580,3225,55549,190926524,9603800,32941034000
20260901,348080,KR7348080003,큐라티스,KOSDAQ,2795,45,1.64,2755,2890,2700,14512,40477625,12827753,35853569635
20260901,348150,KR7348150004,고바이오랩,KOSDAQ,2980,45,1.53,2935,2985,2920,15156,44698760,19418889,57868289220
20260901,348210,KR7348210006,넥스틴,KOSDAQ,31400,-100,-.32,31100,31950,30400,54266,1689766450,10477005,328977957000
20260901,348340,KR7348340001,뉴로메카,KOSDAQ,17760,-760,-4.1,18350,18450,17380,309364,5480687245,23408424,415733610240
20260901,348350,KR7348350000,위드텍,KOSDAQ,9630,-130,-1.33,10180,10180,9430,17686,169110740,9773600,94119768000
20260901,348370,KR7348370008,엔켐,KOSDAQ,20400,-1450,-6.64,21650,21650,20150,264811,5469421550,21910994,446984277600
20260901,348950,KR7348950007,제이알글로벌리츠,KOSPI,1182,0,0,0,0,0,0,0,197376000,233298432000
20260901,350520,KR7350520003,이지스레지던스리츠,KOSPI,3410,75,2.25,3335,3410,3310,34901,117290590,36866202,125713748820
20260901,351020,KR7351020003,미쥬,KONEX,7780,-230,-2.87,7780,7780,7780,129,1003620,2075000,16143500000
20260901,351320,KR7351320007,넥사다이내믹스,KOSDAQ,3120,185,6.3,3060,3445,2955,1408138,4492833672,29698642,92659763040
20260901,351330,KR7351330006,이삭엔지니어링,KOSDAQ,3555,-55,-1.52,3610,3650,3550,3012,10768440,8288520,29465688600
20260901,351870,KR7351870001,차이커뮤니케이션,KOSDAQ,2570,-115,-4.28,2685,2685,2510,30326,77672690,11160642,28682849940
20260901,352090,KR7352090005,스톰테크,KOSDAQ,3675,0,0,3720,3720,3630,26161,95531840,26872998,98758267650
20260901,352480,KR7352480008,씨앤씨인터내셔널,KOSDAQ,22400,-350,-1.54,22600,22700,21750,17753,394457600,13629901,305309782400
20260901,352700,KR7352700009,씨앤투스,KOSDAQ,1429,9,.63,1408,1429,1402,10550,14879310,26276899,37549688671
20260901,352770,KR7352770002,셀레스트라,KOSDAQ,5250,0,0,0,0,0,0,0,2592407,13610136750
20260901,352820,KR7352820005,하이브,KOSPI,178000,-1400,-.78,177200,182100,177100,116492,20817426600,43106836,7673016808000
20260901,352910,KR7352910004,오비고,KOSDAQ,4650,0,0,4695,4725,4300,7923,35978710,12637802,58765779300
20260901,352940,KR7352940001,인바이오,KOSDAQ,2000,0,0,2000,2010,1997,1613,3227179,10867730,21735460000
20260901,353190,KR7353190002,휴럼,KOSDAQ,2720,-5,-.18,2720,2725,2695,8141,22096758,7875684,21421860480
20260901,353200,KR7353200009,대덕전자,KOSPI,111500,-1200,-1.06,111700,112400,108300,551834,60859270600,49416925,5509987137500
20260901,35320K,KR735320K011,대덕전자1우,KOSPI,23350,-150,-.64,23500,23500,22750,3887,89805550,2095519,48930368650
20260901,353590,KR7353590003,오토앤,KOSDAQ,1698,43,2.6,1744,1744,1660,3952,6646718,12875570,21862717860
20260901,353810,KR7353810005,이지바이오,KOSDAQ,6610,-220,-3.22,6840,6840,6570,86657,576656830,33081920,218671491200
20260901,354200,KR7354200008,엔젠바이오,KOSDAQ,1768,-78,-4.23,1794,1839,1708,90769,158837931,8936583,15799878744
20260901,354320,KR7354320004,알멕,KOSDAQ,28600,-1200,-4.03,29300,29800,28100,22820,651102225,6391381,182793496600
20260901,354390,KR7354390007,바스칸바이오제약,KONEX,3300,-180,-5.17,3305,3305,3300,25,82550,7018247,23160215100
20260901,355150,KR7355150004,코스텍시스,KOSDAQ,20050,-1200,-5.65,21250,21250,19450,94306,1878903600,7797350,156336867500
20260901,355390,KR7355390006,크라우드웍스,KOSDAQ,1320,101,8.29,1305,1540,1250,1323940,1830932095,15874344,20954134080
20260901,355690,KR7355690009,에이텀,KOSDAQ,4460,40,.9,4420,4470,4295,33282,145954035,9570389,42683934940
20260901,356680,KR7356680009,엑스게이트,KOSDAQ,11560,-250,-2.12,11810,11890,11400,332267,3852071450,28543492,329962767520
20260901,356860,KR7356860007,티엘비,KOSDAQ,41200,-800,-1.9,41500,42250,40150,427900,17720330300,23701260,976491912000
20260901,356890,KR7356890004,싸이버원,KOSDAQ,2355,25,1.07,2345,2370,2315,12962,30298980,11953825,28151257875
20260901,357120,KR7357120005,코람코라이프인프라리츠,KOSPI,4185,-25,-.59,4200,4200,4110,47698,197575035,97335354,407348456490
20260901,357230,KR7357230002,에이치피오,KOSDAQ,2180,0,0,2180,2250,2160,16328,35830765,41293476,90019777680
20260901,357250,KR7357250000,미래에셋맵스리츠,KOSPI,1900,10,.53,1900,1906,1883,26045,49315567,24995105,47490699500
20260901,357430,KR7357430008,마스턴프리미어리츠,KOSPI,930,8,.87,922,931,910,15503,14239457,30505307,28369935510
20260901,357550,KR7357550003,석경에이티,KOSDAQ,34450,0,0,34450,34700,33700,2448,83464750,5455000,187924750000
20260901,357580,KR7357580000,아모센스,KOSDAQ,5110,40,.79,5070,5170,5000,26716,135689720,11789762,60245683820
20260901,357780,KR7357780006,솔브레인,KOSDAQ,340000,-2500,-.73,339000,354500,337500,22064,7590906000,7778566,2644712440000
20260901,357880,KR7357880004,SKAI,KOSDAQ,1821,-69,-3.65,1920,1920,1811,347504,639347110,54182120,98665640520
20260901,358570,KR7358570000,지아이이노베이션,KOSDAQ,7890,-290,-3.55,8000,8140,7790,299547,2372723930,64516006,509031287340
20260901,359090,KR7359090008,씨엔알리서치,KOSDAQ,1983,-10,-.5,2000,2000,1977,4542,9032907,11494143,22792885569
20260901,360070,KR7360070007,탑머티리얼,KOSDAQ,8890,-170,-1.88,9220,9230,8780,16379,146622340,8192043,72827262270
20260901,360350,KR7360350003,코셈,KOSDAQ,5410,-30,-.55,5410,5450,5220,5477,29163730,5437970,29419417700
20260901,361390,KR7361390008,제노코,KOSDAQ,12420,-400,-3.12,12880,13050,12330,18673,232655440,9736381,120925852020
20260901,361570,KR7361570005,알비더블유,KOSDAQ,1616,16,1,1584,1616,1580,37069,58976863,28743291,46449158256
20260901,361610,KR7361610009,SK아이이테크놀로지,KOSPI,16140,-50,-.31,16190,16500,15890,520664,8424459715,81787100,1320043794000
20260901,361670,KR7361670003,삼영에스앤씨,KOSDAQ,3650,40,1.11,3655,3655,3575,5067,18315622,5667658,20686951700
20260901,362320,KR7362320004,청담글로벌,KOSDAQ,4795,-85,-1.74,4820,4870,4735,26549,127387555,20692917,99222537015
20260901,362990,KR7362990004,드림인사이트,KOSDAQ,1232,-5,-.4,1236,1236,1220,23826,29294313,16800574,20698307168
20260901,363250,KR7363250002,진시스템,KOSDAQ,4040,0,0,4040,4060,3970,2046,8224920,8508382,34373863280
20260901,363260,KR7363260001,모비데이즈,KOSDAQ,916,0,0,0,0,0,0,0,32163769,29462012404
20260901,363280,KR7363280009,티와이홀딩스,KOSPI,1968,3,.15,1965,1969,1963,4481,8809259,45497333,89538751344
20260901,36328K,KR736328K013,티와이홀딩스우,KOSPI,2645,5,.19,2705,2705,2560,6913,18412330,1174949,3107740105
20260901,364950,KR7364950006,에이아이코리아,KOSDAQ,3425,-25,-.72,3335,3550,3335,11657,40098780,8296445,28415324125
20260901,365270,KR7365270008,큐라클,KOSDAQ,10330,-210,-1.99,10540,10950,10220,54131,558608340,22156992,228881727360
20260901,365330,KR7365330000,에스와이스틸텍,KOSDAQ,1507,-53,-3.4,1559,1559,1482,325853,489789012,50171000,75607697000
20260901,365340,KR7365340009,성일하이텍,KOSDAQ,37150,-1400,-3.63,39200,39200,37000,41423,1567976275,12921115,480019422250
20260901,365550,KR7365550003,ESR켄달스퀘어리츠,KOSPI,3190,65,2.08,3125,3195,3100,221164,700702879,246089000,785023910000
20260901,365590,KR7365590009,하이딥,KOSDAQ,783,0,0,0,0,0,0,0,36814550,28825792650
20260901,365660,KR7365660000,레몬헬스케어,KOSDAQ,5190,405,8.46,4830,5620,4785,3808242,20094425490,13455559,69834351210
20260901,365900,KR7365900000,브이씨,KOSDAQ,2430,-195,-7.43,2620,2620,2370,90867,219964870,7310300,17764029000
20260901,366030,KR7366030005,나인앤컴퍼니,KOSDAQ,5060,-100,-1.94,5120,5180,5000,23523,119313530,22653850,114628481000
20260901,367000,KR7367000007,플래티어,KOSDAQ,3410,-55,-1.59,3465,3465,3365,2159,7351285,8388207,28603785870
20260901,368600,KR7368600003,아이씨에이치,KOSDAQ,961,51,5.6,910,1093,886,6133401,6275476558,25795415,24789393815
20260901,368770,KR7368770004,파이버프로,KOSDAQ,11990,90,.76,12130,12350,11510,145624,1723558445,32854225,393922157750
20260901,368970,KR7368970000,오에스피,KOSDAQ,2540,135,5.61,2405,2540,2360,32779,79786460,11239718,28548883720
20260901,369370,KR7369370002,블리츠웨이엔터테인먼트,KOSDAQ,3735,-35,-.93,3755,3790,3675,6254,23208720,9974382,37254316770
20260901,370090,KR7370090003,퓨런티어,KOSDAQ,6990,10,.14,6980,7090,6680,34469,236443530,8556830,59812241700
20260901,371950,KR7371950007,풍원정밀,KOSDAQ,3455,95,2.83,3360,3530,3280,27881,95213948,22779670,78703759850
20260901,372170,KR7372170001,윤성에프앤씨,KOSDAQ,22050,100,.46,22200,22800,21600,10475,231877275,7979048,175938008400
20260901,372320,KR7372320002,큐로셀,KOSDAQ,23950,-450,-1.84,24400,24450,23550,17033,405722200,15227152,364690290400
20260901,372800,KR7372800003,아이티아이즈,KOSDAQ,2995,30,1.01,2990,3000,2860,25452,74822337,7037189,21076381055
20260901,372910,KR7372910000,한컴라이프케어,KOSPI,1857,0,0,1860,1861,1824,42359,77855668,27674406,51391371942
20260901,373110,KR7373110006,엑셀세라퓨틱스,KOSDAQ,1178,-14,-1.17,1191,1230,1174,103367,122862332,17294394,20372796132
20260901,373160,KR7373160001,데이원컴퍼니,KOSDAQ,3080,75,2.5,3005,3105,3005,4428,13527250,13807469,42527004520
20260901,373170,KR7373170000,엠아이큐브솔루션,KOSDAQ,1700,-7,-.41,1707,1729,1675,16041,27242675,15113790,25693443000
20260901,373200,KR7373200005,엑스플러스,KOSDAQ,1745,41,2.41,1675,1750,1637,24178,40281342,25043237,43700448565
20260901,373220,KR7373220003,LG에너지솔루션,KOSPI,367000,-11000,-2.91,378000,387000,366500,330966,124257940000,234000000,85878000000000
20260901,375500,KR7375500006,DL이앤씨,KOSPI,71500,-500,-.69,71200,72400,70200,273008,19418041950,38693623,2766594044500
20260901,37550K,KR737550K011,DL이앤씨우,KOSPI,24600,200,.82,24400,24850,24150,1043,25742250,2113885,52001571000
20260901,37550L,KR737550K029,DL이앤씨2우(전환),KOSPI,47250,50,.11,45650,47450,45500,2101,97052300,2111951,99789684750
20260901,376180,KR7376180006,피코그램,KOSDAQ,1515,-13,-.85,1500,1589,1500,19645,29857489,18561038,28119972570
20260901,376270,KR7376270005,HEM파마,KOSDAQ,39450,-50,-.13,39850,40200,38700,6623,257826300,7219147,284795349150
20260901,376290,KR7376290003,씨유테크,KOSDAQ,2860,-80,-2.72,2940,2975,2800,13156,37719355,17657500,50500450000
20260901,376300,KR7376300000,디어유,KOSDAQ,18650,90,.48,18400,18800,18370,57884,1074158140,23738406,442721271900
20260901,376900,KR7376900007,로킷헬스케어,KOSDAQ,26000,-1300,-4.76,27050,27050,25650,74773,1959300150,17409290,452641540000
20260901,376930,KR7376930004,노을,KOSDAQ,334,0,0,0,0,0,0,0,51291323,17131301882
20260901,376980,KR7376980009,원티드랩,KOSDAQ,3385,-25,-.73,3410,3425,3350,5664,19162675,9766394,33059243690
20260901,377030,KR7377030002,비트맥스,KOSDAQ,1796,15,.84,1858,1859,1675,28392,49845425,14291702,25667896792
20260901,377190,KR7377190004,디앤디플랫폼리츠,KOSPI,2220,20,.91,2200,2235,2190,115859,256164780,88400000,196248000000
20260901,377220,KR7377220009,프롬바이오,KOSDAQ,3000,40,1.35,2960,3305,2930,150364,469917056,5662000,16986000000
20260901,377300,KR7377300009,카카오페이,KOSPI,45900,-550,-1.18,46800,47300,45150,227816,10436682100,135272685,6209016241500
20260901,377330,KR7377330006,이지트로닉스,KOSDAQ,2680,40,1.52,2720,2720,2595,2354,6269255,8139954,21815076720
20260901,377450,KR7377450002,리파인,KOSDAQ,16710,0,0,16700,16770,16630,215703,3603386280,17330000,289584300000
20260901,377460,KR7377460001,큐에이드,KOSDAQ,4080,0,0,0,0,0,0,0,62055687,253187202960
20260901,377480,KR7377480009,마음AI,KOSDAQ,10160,-40,-.39,10200,10290,10000,23190,234003275,7110275,72240394000
20260901,377740,KR7377740006,바이오노트,KOSPI,4800,30,.63,4755,4835,4720,40996,194890720,101886048,489053030400
20260901,378340,KR7378340004,필에너지,KOSDAQ,11810,600,5.35,12430,12510,11670,200729,2415335015,21643882,255614246420
20260901,378800,KR7378800007,샤페론,KOSDAQ,502,-5,-.99,510,513,488,292672,145359564,46243031,23214001562
20260901,378850,KR7378850002,화승알앤에이,KOSPI,3040,30,1,2970,3040,2950,51226,153025781,18993623,57740613920
20260901,379390,KR7379390008,이성씨엔아이,KONEX,5600,0,0,0,0,0,0,0,2841460,15912176000
20260901,380540,KR7380540005,옵티코어,KOSDAQ,8450,0,0,0,0,0,0,0,24456583,206658126350
20260901,380550,KR7380550004,뉴로핏,KOSDAQ,7770,-70,-.89,7990,7990,7490,19913,154764780,12198866,94785188820
20260901,381620,KR7381620004,제닉스로보틱스,KOSDAQ,6050,40,.67,6030,6080,5910,40471,242277110,13117920,79363416000
20260901,381970,KR7381970003,케이카,KOSPI,6430,60,.94,6370,6430,6320,36900,235477480,48820848,313918052640
20260901,382150,KR7382150001,온코크로스,KOSDAQ,3795,0,0,3830,4540,3600,604004,2499314522,13046354,49510913430
20260901,382480,KR7382480002,지아이텍,KOSDAQ,1645,6,.37,1639,1656,1618,128899,210344084,39357140,64742495300
20260901,382800,KR7382800001,지앤비에스 에코,KOSDAQ,5090,-250,-4.68,5360,5360,5060,615376,3161180445,31831041,162019998690
20260901,382840,KR7382840007,원준,KOSDAQ,5160,-150,-2.82,5260,5300,5090,68280,352669125,15271581,78801357960
20260901,382900,KR7382900009,범한퓨얼셀,KOSDAQ,16850,-420,-2.43,17240,17250,16650,31997,538304375,8761000,147622850000
20260901,383220,KR7383220001,F&F,KOSPI,68300,1400,2.09,65900,69000,65100,78448,5287050950,38307075,2616373222500
20260901,383310,KR7383310000,에코프로에이치엔,KOSDAQ,24050,-1300,-5.13,25450,27950,23850,662389,16966722200,20974932,504447114600
20260901,383800,KR7383800000,LX홀딩스,KOSPI,8270,90,1.1,8200,8290,8170,83310,686010800,76280690,630841306300
20260901,38380K,KR738380K012,LX홀딩스1우,KOSPI,7730,10,.13,7750,7750,7530,567,4327120,1465285,11326653050
20260901,383930,KR7383930005,디티앤씨알오,KOSDAQ,1550,2,.13,1589,1589,1485,48678,73033003,12784128,19815398400
20260901,384470,KR7384470001,코어라인소프트,KOSDAQ,2585,-35,-1.34,2620,2690,2520,25649,65369032,17946692,46392198820
20260901,387570,KR7387570005,파인메딕스,KOSDAQ,6500,0,0,6410,6500,6300,8713,55769660,5625900,36568350000
20260901,387690,KR7387690001,레메디,KOSDAQ,14490,-70,-.48,14410,15220,14060,1455506,21336044690,7625791,110497711590
20260901,388050,KR7388050007,지투파워,KOSDAQ,9600,-310,-3.13,9910,10040,9450,442891,4287727810,18709437,179610595200
20260901,388210,KR7388210007,씨엠티엑스,KOSDAQ,71800,-800,-1.1,73100,73100,70500,16049,1147416100,9654438,693188648400
20260901,388610,KR7388610008,지에프씨생명과학,KOSDAQ,5350,80,1.52,5420,5420,5200,8548,45282840,5325383,28490799050
20260901,388720,KR7388720005,유일로보틱스,KOSDAQ,65300,-1100,-1.66,66600,68300,65000,23649,1560643650,11781345,769321828500
20260901,388790,KR7388790008,라이콤,KOSDAQ,4215,-245,-5.49,4500,4500,4145,290872,1229524436,30614160,129038684400
20260901,388870,KR7388870008,파로스아이바이오,KOSDAQ,5400,270,5.26,5060,5400,5030,29450,151250550,12945932,69908032800
20260901,389020,KR7389020009,자람테크놀로지,KOSDAQ,22150,-550,-2.42,22350,22950,22150,12347,276562925,6905082,152947566300
20260901,389030,KR7389030008,지니너스,KOSDAQ,1875,-56,-2.9,1913,1915,1811,410083,757785607,39392271,73860508125
20260901,389140,KR7389140005,포바이포,KOSDAQ,5160,-80,-1.53,5140,5250,5130,25279,130980965,14269735,73631832600
20260901,389260,KR7389260001,대명에너지,KOSDAQ,13180,-150,-1.13,13330,13380,12920,54081,707171555,17916325,236137163500
20260901,389470,KR7389470006,인벤티지랩,KOSDAQ,29500,1150,4.06,28850,29700,28250,31895,924290200,13307708,392577386000
20260901,389500,KR7389500000,에스비비테크,KOSDAQ,37200,-750,-1.98,38600,38650,36300,58537,2155352375,6663472,247881158400
20260901,389650,KR7389650003,넥스트바이오메디컬,KOSDAQ,33350,150,.45,32900,34500,32200,22692,752427325,8277286,276047488100
20260901,389680,KR7389680000,유디엠텍,KOSDAQ,1850,-78,-4.05,2120,2120,1839,109502,208989193,8320693,15393282050
20260901,390110,KR7390110005,애니메디솔루션,KONEX,278,-48,-14.72,330,330,278,1638,455936,9697047,2695779066
20260901,391710,KR7391710001,코닉오토메이션,KOSDAQ,1182,-21,-1.75,1178,1262,1152,17814,20999701,42620470,50377395540
20260901,393210,KR7393210000,토마토시스템,KOSDAQ,2370,10,.42,2380,2385,2305,11183,26190285,15614544,37006469280
20260901,393890,KR7393890009,더블유씨피,KOSDAQ,10960,1100,11.16,10020,11800,9700,1363280,15103374105,33843144,370920858240
20260901,393970,KR7393970009,대진첨단소재,KOSDAQ,2825,0,0,0,0,0,0,0,17850820,50428566500
20260901,394280,KR7394280002,오픈엣지테크놀로지,KOSDAQ,9010,-230,-2.49,9280,9280,8940,32596,293909010,26346530,237382235300
20260901,394420,KR7394420004,리센스메디컬,KOSDAQ,10400,-960,-8.45,11650,11700,10150,129239,1372233180,10999701,114396890400
20260901,394800,KR7394800007,쓰리빌리언,KOSDAQ,5060,-120,-2.32,5220,5330,4980,104216,527206140,31822553,161022118180
20260901,395400,KR7395400005,SK리츠,KOSPI,5390,-70,-1.28,5400,5400,5270,275364,1466509070,301017620,1622484971800
20260901,396270,KR7396270001,넥스트칩,KOSDAQ,2035,15,.74,2020,2070,1980,114696,232340433,32887431,66925922085
20260901,396300,KR7396300006,세아메카닉스,KOSDAQ,5200,630,13.79,4600,5350,4575,5515275,28337285315,26489500,137745400000
20260901,396470,KR7396470007,워트,KOSDAQ,6300,-130,-2.02,6320,6420,6250,55826,352210765,16120000,101556000000
20260901,396690,KR7396690000,미래에셋글로벌리츠,KOSPI,1522,7,.46,1515,1530,1505,19173,29064724,39605940,60280240680
20260901,397030,KR7397030008,에이프릴바이오,KOSDAQ,18020,110,.61,17750,18490,17650,191781,3466574280,27558782,496609251640
20260901,397810,KR7397810003,애드포러스,KOSDAQ,6980,0,0,6810,7090,6630,10673,73121755,5160770,36022174600
20260901,398120,KR7398120006,에스지헬스케어,KOSDAQ,1777,-50,-2.74,1827,1844,1694,123024,213449271,11841511,21042365047
20260901,399720,KR7399720002,가온칩스,KOSDAQ,43550,-500,-1.14,44000,44050,42950,42628,1847081300,11858844,516452656200
20260901,400760,KR7400760005,NH올원리츠,KOSPI,2870,-10,-.35,2880,2880,2835,54648,155894185,54929275,157647019250
20260901,402030,KR7402030001,코난테크놀로지,KOSDAQ,14170,20,.14,14200,14430,14000,13147,186140940,12517488,177372804960
20260901,402340,KR7402340004,SK스퀘어,KOSPI,1067000,30000,2.89,1016000,1072000,1010000,461669,482430394000,131923998,140762905866000
20260901,402420,KR7402420004,켈스,KONEX,1700,0,0,1700,1899,1700,33,57399,2348763,3992897100
20260901,402490,KR7402490007,그린리소스,KOSDAQ,6550,-150,-2.24,6630,6740,6540,36531,241297500,16935217,110925671350
20260901,403360,KR7403360001,라피치,KONEX,6020,70,1.18,6190,6190,5900,677,3995420,3767635,22681162700
